0,1,2,3,4
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2007\OCT\26526.TIF|,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2007\OCT\26526.TIF|,unit,
NumUnit,NumUnit,low   WBC 6.24,magnitude,1
NumUnit,NumUnit,low   WBC 6.24,unit,
NumUnit,NumUnit,"WBC 6,34",magnitude,1
NumUnit,NumUnit,"WBC 6,34",unit,
NumUnit,NumUnit,patient phoned,magnitude,1
NumUnit,NumUnit,patient phoned,unit,
NumUnit,NumUnit,10/9 l(69.9%),magnitude,1
NumUnit,NumUnit,10/9 l(69.9%),unit,billion per liter
NumUnit,NumUnit,ml/secs,magnitude,1
NumUnit,NumUnit,ml/secs,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\DEC\8326.TIF|8,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\DEC\8326.TIF|8,unit,
NumUnit,NumUnit,20percentage unit,magnitude,1
NumUnit,NumUnit,20percentage unit,unit,
NumUnit,NumUnit,30%,magnitude,1
NumUnit,NumUnit,30%,unit,percent
NumUnit,NumUnit,Ascitic fluid for organism,magnitude,1
NumUnit,NumUnit,Ascitic fluid for organism,unit,
NumUnit,NumUnit,U/month or 2 month,magnitude,1
NumUnit,NumUnit,U/month or 2 month,unit,
NumUnit,NumUnit,70/week,magnitude,1
NumUnit,NumUnit,70/week,unit,
NumUnit,NumUnit,stable cont. 5 mg,magnitude,1
NumUnit,NumUnit,stable cont. 5 mg,unit,
NumUnit,NumUnit,ng/ml 0-230,magnitude,1
NumUnit,NumUnit,ng/ml 0-230,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2010\AUG\308008.AHF,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2010\AUG\308008.AHF,unit,
NumUnit,NumUnit,10/9 l(38.0%),magnitude,1
NumUnit,NumUnit,10/9 l(38.0%),unit,billion per liter
NumUnit,NumUnit,Mycoplasma IgG level,magnitude,1
NumUnit,NumUnit,Mycoplasma IgG level,unit,
NumUnit,NumUnit,88beats/min,magnitude,1
NumUnit,NumUnit,88beats/min,unit,heartbeat
NumUnit,NumUnit,cc persec,magnitude,1
NumUnit,NumUnit,cc persec,unit,
NumUnit,NumUnit,uUg/ml,magnitude,1
NumUnit,NumUnit,uUg/ml,unit,
NumUnit,NumUnit,30mmol/mol,magnitude,1
NumUnit,NumUnit,30mmol/mol,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2011\NOV\248682.TIF,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2011\NOV\248682.TIF,unit,
NumUnit,NumUnit,TRIG 1.74 HDL 1.2,magnitude,1
NumUnit,NumUnit,TRIG 1.74 HDL 1.2,unit,
NumUnit,NumUnit,same as before,magnitude,1
NumUnit,NumUnit,same as before,unit,
NumUnit,NumUnit,50 years,magnitude,1
NumUnit,NumUnit,50 years,unit,
NumUnit,NumUnit,Blood culture,magnitude,1
NumUnit,NumUnit,Blood culture,unit,
NumUnit,NumUnit,times / year,magnitude,1
NumUnit,NumUnit,times / year,unit,
NumUnit,NumUnit,10/9 l(.958%),magnitude,1
NumUnit,NumUnit,10/9 l(.958%),unit,billion per liter
NumUnit,NumUnit,WBC 17.17,magnitude,1
NumUnit,NumUnit,WBC 17.17,unit,
NumUnit,NumUnit,g/Lmin,magnitude,1
NumUnit,NumUnit,g/Lmin,unit,
NumUnit,NumUnit,2/3 units per wk,magnitude,1
NumUnit,NumUnit,2/3 units per wk,unit,
NumUnit,NumUnit,-2x a week,magnitude,1
NumUnit,NumUnit,-2x a week,unit,
NumUnit,NumUnit,titre. ..4,magnitude,1
NumUnit,NumUnit,titre. ..4,unit,
NumUnit,NumUnit,pints of alcohol/wk,magnitude,1
NumUnit,NumUnit,pints of alcohol/wk,unit,
NumUnit,NumUnit,mmHg150,magnitude,1
NumUnit,NumUnit,mmHg150,unit,
NumUnit,NumUnit,neut,magnitude,1
NumUnit,NumUnit,neut,unit,
NumUnit,NumUnit,oz/week - rollups,magnitude,1
NumUnit,NumUnit,oz/week - rollups,unit,
NumUnit,NumUnit,wqeek,magnitude,1
NumUnit,NumUnit,wqeek,unit,
NumUnit,NumUnit,nmol/g (Hb),magnitude,1
NumUnit,NumUnit,nmol/g (Hb),unit,
NumUnit,NumUnit,2.17,magnitude,1
NumUnit,NumUnit,2.17,unit,
NumUnit,NumUnit,RBC - red blood cell shape,magnitude,1
NumUnit,NumUnit,RBC - red blood cell shape,unit,
NumUnit,NumUnit,no of cigs per week,magnitude,1
NumUnit,NumUnit,no of cigs per week,unit,
NumUnit,NumUnit,cigerret/day,magnitude,1
NumUnit,NumUnit,cigerret/day,unit,
NumUnit,NumUnit,20 - 450,magnitude,1
NumUnit,NumUnit,20 - 450,unit,
NumUnit,NumUnit,nmolPABA/ml/min,magnitude,1
NumUnit,NumUnit,nmolPABA/ml/min,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2008\JAN\74849.TIF|,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2008\JAN\74849.TIF|,unit,
NumUnit,NumUnit,WBC 2.62,magnitude,1
NumUnit,NumUnit,WBC 2.62,unit,
NumUnit,NumUnit,ummo/l,magnitude,1
NumUnit,NumUnit,ummo/l,unit,
NumUnit,NumUnit,% 85,magnitude,1
NumUnit,NumUnit,% 85,unit,percent
NumUnit,NumUnit,L/min700,magnitude,1
NumUnit,NumUnit,L/min700,unit,
NumUnit,NumUnit,U/week - wine bottle,magnitude,1
NumUnit,NumUnit,U/week - wine bottle,unit,
NumUnit,NumUnit,U/week28,magnitude,1
NumUnit,NumUnit,U/week28,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2010\NOV\199354.TIF,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2010\NOV\199354.TIF,unit,
NumUnit,NumUnit,86%,magnitude,1
NumUnit,NumUnit,86%,unit,percent
NumUnit,NumUnit,(normal range 0-10),magnitude,1
NumUnit,NumUnit,(normal range 0-10),unit,
NumUnit,NumUnit,86% predicted,magnitude,1
NumUnit,NumUnit,86% predicted,unit,percent
NumUnit,NumUnit,25 /day,magnitude,1
NumUnit,NumUnit,25 /day,unit,
NumUnit,NumUnit,% 0.04,magnitude,1
NumUnit,NumUnit,% 0.04,unit,percent
NumUnit,NumUnit,weekleyt,magnitude,1
NumUnit,NumUnit,weekleyt,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2003\DEC\2770.TIF|2,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2003\DEC\2770.TIF|2,unit,
NumUnit,NumUnit,36.0,magnitude,1
NumUnit,NumUnit,36.0,unit,
NumUnit,NumUnit,Vomit toxicology,magnitude,1
NumUnit,NumUnit,Vomit toxicology,unit,
NumUnit,NumUnit,10*9dl,magnitude,1
NumUnit,NumUnit,10*9dl,unit,
NumUnit,NumUnit,[ref >6],magnitude,1
NumUnit,NumUnit,[ref >6],unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2003\AUG\886.TIF|88,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2003\AUG\886.TIF|88,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2010\JAN\161569.TIF,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2010\JAN\161569.TIF,unit,
NumUnit,NumUnit,(<6.6),magnitude,1
NumUnit,NumUnit,(<6.6),unit,
NumUnit,NumUnit,0.49,magnitude,1
NumUnit,NumUnit,0.49,unit,
NumUnit,NumUnit,2.0 - 20),magnitude,1
NumUnit,NumUnit,2.0 - 20),unit,
NumUnit,NumUnit,tel,magnitude,1
NumUnit,NumUnit,tel,unit,
NumUnit,NumUnit,45x10^9/L,magnitude,1
NumUnit,NumUnit,45x10^9/L,unit,billion per liter
NumUnit,NumUnit,32-0,magnitude,1
NumUnit,NumUnit,32-0,unit,
NumUnit,NumUnit,10/9 l(5.11%),magnitude,1
NumUnit,NumUnit,10/9 l(5.11%),unit,billion per liter
NumUnit,NumUnit,litre (118%),magnitude,1
NumUnit,NumUnit,litre (118%),unit,percent
NumUnit,NumUnit,Urine paracetamol,magnitude,1
NumUnit,NumUnit,Urine paracetamol,unit,
NumUnit,NumUnit,42years,magnitude,1
NumUnit,NumUnit,42years,unit,
NumUnit,NumUnit,10>3/mm,magnitude,1
NumUnit,NumUnit,10>3/mm,unit,
NumUnit,NumUnit,WBC 15.59,magnitude,1
NumUnit,NumUnit,WBC 15.59,unit,
NumUnit,NumUnit,x102/L,magnitude,1
NumUnit,NumUnit,x102/L,unit,
NumUnit,NumUnit,less than /month,magnitude,1
NumUnit,NumUnit,less than /month,unit,
NumUnit,NumUnit,mls/min/1.,magnitude,1
NumUnit,NumUnit,mls/min/1.,unit,
NumUnit,NumUnit,Celitile,magnitude,1
NumUnit,NumUnit,Celitile,unit,
NumUnit,NumUnit,3mg/.4mg alt days,magnitude,1
NumUnit,NumUnit,3mg/.4mg alt days,unit,
NumUnit,NumUnit,spoken to CB,magnitude,1
NumUnit,NumUnit,spoken to CB,unit,
NumUnit,NumUnit,occssional,magnitude,1
NumUnit,NumUnit,occssional,unit,
NumUnit,NumUnit,2/weekly,magnitude,1
NumUnit,NumUnit,2/weekly,unit,
NumUnit,NumUnit,1-2times/week,magnitude,1
NumUnit,NumUnit,1-2times/week,unit,
NumUnit,NumUnit,10 to 20 a day,magnitude,1
NumUnit,NumUnit,10 to 20 a day,unit,
NumUnit,NumUnit,30 / week,magnitude,1
NumUnit,NumUnit,30 / week,unit,
NumUnit,NumUnit,10per day,magnitude,1
NumUnit,NumUnit,10per day,unit,
NumUnit,NumUnit,cm a year,magnitude,1
NumUnit,NumUnit,cm a year,unit,
NumUnit,NumUnit,- 4 glasses wine,magnitude,1
NumUnit,NumUnit,- 4 glasses wine,unit,
NumUnit,NumUnit,IN WINTER WHEN HAVIN,magnitude,1
NumUnit,NumUnit,IN WINTER WHEN HAVIN,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\MAY\4897.TIF|4,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\MAY\4897.TIF|4,unit,
NumUnit,NumUnit,/day1-2,magnitude,1
NumUnit,NumUnit,/day1-2,unit,
NumUnit,NumUnit,insuf. thyrox. repla,magnitude,1
NumUnit,NumUnit,insuf. thyrox. repla,unit,
NumUnit,NumUnit,aged 15,magnitude,1
NumUnit,NumUnit,aged 15,unit,
NumUnit,NumUnit,g/week unknown,magnitude,1
NumUnit,NumUnit,g/week unknown,unit,
NumUnit,NumUnit,- 200  mmHg,magnitude,1
NumUnit,NumUnit,- 200  mmHg,unit,
NumUnit,NumUnit,IERAS 199315,magnitude,1
NumUnit,NumUnit,IERAS 199315,unit,
NumUnit,NumUnit,x10^9/l(24%),magnitude,1
NumUnit,NumUnit,x10^9/l(24%),unit,billion per liter
NumUnit,NumUnit,10/9 l(7.65%),magnitude,1
NumUnit,NumUnit,10/9 l(7.65%),unit,billion per liter
NumUnit,NumUnit,"pints,1 whiskey,/day",magnitude,1
NumUnit,NumUnit,"pints,1 whiskey,/day",unit,
NumUnit,NumUnit,WBC 14.88,magnitude,1
NumUnit,NumUnit,WBC 14.88,unit,
NumUnit,NumUnit,units /month,magnitude,1
NumUnit,NumUnit,units /month,unit,
NumUnit,NumUnit,pipe 50g a week.,magnitude,1
NumUnit,NumUnit,pipe 50g a week.,unit,
NumUnit,NumUnit,grm / week,magnitude,1
NumUnit,NumUnit,grm / week,unit,
NumUnit,NumUnit,many/day,magnitude,1
NumUnit,NumUnit,many/day,unit,
NumUnit,NumUnit,mg/mls,magnitude,1
NumUnit,NumUnit,mg/mls,unit,
NumUnit,NumUnit,asthma,magnitude,1
NumUnit,NumUnit,asthma,unit,
NumUnit,NumUnit,exp = 0 - 4,magnitude,1
NumUnit,NumUnit,exp = 0 - 4,unit,
NumUnit,NumUnit,times/week during co,magnitude,1
NumUnit,NumUnit,times/week during co,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2008\OCT\106378.TIF,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2008\OCT\106378.TIF,unit,
NumUnit,NumUnit,x10^9/l(81.5%),magnitude,1
NumUnit,NumUnit,x10^9/l(81.5%),unit,billion per liter
NumUnit,NumUnit,mkonth,magnitude,1
NumUnit,NumUnit,mkonth,unit,
NumUnit,NumUnit,2042,magnitude,1
NumUnit,NumUnit,2042,unit,
NumUnit,NumUnit,iug/g,magnitude,1
NumUnit,NumUnit,iug/g,unit,
NumUnit,NumUnit,umoil,magnitude,1
NumUnit,NumUnit,umoil,unit,
NumUnit,NumUnit,10/9 l(3.14%),magnitude,1
NumUnit,NumUnit,10/9 l(3.14%),unit,billion per liter
NumUnit,NumUnit,micros,magnitude,1
NumUnit,NumUnit,micros,unit,
NumUnit,NumUnit,10/9 l(2.78%),magnitude,1
NumUnit,NumUnit,10/9 l(2.78%),unit,billion per liter
NumUnit,NumUnit,umpl,magnitude,1
NumUnit,NumUnit,umpl,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2009\DEC\SCAN0627.T,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2009\DEC\SCAN0627.T,unit,
NumUnit,NumUnit,weeks #,magnitude,1
NumUnit,NumUnit,weeks #,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2008\MAR\SCAN3154.T,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2008\MAR\SCAN3154.T,unit,
NumUnit,NumUnit,L fL,magnitude,1
NumUnit,NumUnit,L fL,unit,
NumUnit,NumUnit,Urine dipstick for pH,magnitude,1
NumUnit,NumUnit,Urine dipstick for pH,unit,
NumUnit,NumUnit,research no,magnitude,1
NumUnit,NumUnit,research no,unit,
NumUnit,NumUnit,2g per week,magnitude,1
NumUnit,NumUnit,2g per week,unit,
NumUnit,NumUnit,10/9 l(.146%),magnitude,1
NumUnit,NumUnit,10/9 l(.146%),unit,billion per liter
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2005\FEB\9588.TIF|9,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2005\FEB\9588.TIF|9,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2013\APR\310315.TIF,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2013\APR\310315.TIF,unit,
NumUnit,NumUnit,times/ 6 weeks,magnitude,1
NumUnit,NumUnit,times/ 6 weeks,unit,
NumUnit,NumUnit,(1-35),magnitude,1
NumUnit,NumUnit,(1-35),unit,
NumUnit,NumUnit,18.3.22,magnitude,1
NumUnit,NumUnit,18.3.22,unit,
NumUnit,NumUnit,100grams per week,magnitude,1
NumUnit,NumUnit,100grams per week,unit,
NumUnit,NumUnit,1244,magnitude,1
NumUnit,NumUnit,1244,unit,
NumUnit,NumUnit,but better,magnitude,1
NumUnit,NumUnit,but better,unit,
NumUnit,NumUnit,1456,magnitude,1
NumUnit,NumUnit,1456,unit,
NumUnit,NumUnit,grams/ every 4 days,magnitude,1
NumUnit,NumUnit,grams/ every 4 days,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2009\MAY\MERG9220.T,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2009\MAY\MERG9220.T,unit,
NumUnit,NumUnit,Smell - faeces,magnitude,1
NumUnit,NumUnit,Smell - faeces,unit,
NumUnit,NumUnit,/Or More,magnitude,1
NumUnit,NumUnit,/Or More,unit,
NumUnit,NumUnit,bottles wine/night,magnitude,1
NumUnit,NumUnit,bottles wine/night,unit,
NumUnit,NumUnit,10/9 l(64.5%),magnitude,1
NumUnit,NumUnit,10/9 l(64.5%),unit,billion per liter
NumUnit,NumUnit,5mg for 2/7 then 5/6,magnitude,1
NumUnit,NumUnit,5mg for 2/7 then 5/6,unit,
NumUnit,NumUnit,Protein S function estimate,magnitude,1
NumUnit,NumUnit,Protein S function estimate,unit,
NumUnit,NumUnit,mosmkg,magnitude,1
NumUnit,NumUnit,mosmkg,unit,
NumUnit,NumUnit,15 rollups a day,magnitude,1
NumUnit,NumUnit,15 rollups a day,unit,
NumUnit,NumUnit,0.5 mg,magnitude,1
NumUnit,NumUnit,0.5 mg,unit,
NumUnit,NumUnit,million/c.mm,magnitude,1
NumUnit,NumUnit,million/c.mm,unit,
NumUnit,NumUnit,0.69,magnitude,1
NumUnit,NumUnit,0.69,unit,
NumUnit,NumUnit,1397,magnitude,1
NumUnit,NumUnit,1397,unit,
NumUnit,NumUnit,mmols/m,magnitude,1
NumUnit,NumUnit,mmols/m,unit,
NumUnit,NumUnit,10 12/lt,magnitude,1
NumUnit,NumUnit,10 12/lt,unit,
NumUnit,NumUnit,10/9 l(93),magnitude,1
NumUnit,NumUnit,10/9 l(93),unit,billion per liter
NumUnit,NumUnit,same 4 mg,magnitude,1
NumUnit,NumUnit,same 4 mg,unit,
NumUnit,NumUnit,fibrinogen,magnitude,1
NumUnit,NumUnit,fibrinogen,unit,
NumUnit,NumUnit,10/9 l(.282%),magnitude,1
NumUnit,NumUnit,10/9 l(.282%),unit,billion per liter
NumUnit,NumUnit,g/every 2week,magnitude,1
NumUnit,NumUnit,g/every 2week,unit,
NumUnit,NumUnit,x10l,magnitude,1
NumUnit,NumUnit,x10l,unit,
NumUnit,NumUnit,week + 2 days,magnitude,1
NumUnit,NumUnit,week + 2 days,unit,
NumUnit,NumUnit,4 days loss/28 days,magnitude,1
NumUnit,NumUnit,4 days loss/28 days,unit,
NumUnit,NumUnit,1 unit per 2 weeks,magnitude,1
NumUnit,NumUnit,1 unit per 2 weeks,unit,
NumUnit,NumUnit,microgramme/L,magnitude,1
NumUnit,NumUnit,microgramme/L,unit,
NumUnit,NumUnit,25 grms 2/52,magnitude,1
NumUnit,NumUnit,25 grms 2/52,unit,
NumUnit,NumUnit,10/9 l(1.68%),magnitude,1
NumUnit,NumUnit,10/9 l(1.68%),unit,billion per liter
NumUnit,NumUnit,very very raised,magnitude,1
NumUnit,NumUnit,very very raised,unit,
NumUnit,NumUnit,-6 times a week,magnitude,1
NumUnit,NumUnit,-6 times a week,unit,
NumUnit,NumUnit,U/once every 2 week,magnitude,1
NumUnit,NumUnit,U/once every 2 week,unit,
NumUnit,NumUnit,EBC 6.05,magnitude,1
NumUnit,NumUnit,EBC 6.05,unit,
NumUnit,NumUnit,less/mth,magnitude,1
NumUnit,NumUnit,less/mth,unit,
NumUnit,NumUnit,5% cider per day,magnitude,1
NumUnit,NumUnit,5% cider per day,unit,percent
NumUnit,NumUnit,per day roll up,magnitude,1
NumUnit,NumUnit,per day roll up,unit,
NumUnit,NumUnit,10/9 l(65.7),magnitude,1
NumUnit,NumUnit,10/9 l(65.7),unit,billion per liter
NumUnit,NumUnit,cans beer p/w,magnitude,1
NumUnit,NumUnit,cans beer p/w,unit,
NumUnit,NumUnit,g/ fornight,magnitude,1
NumUnit,NumUnit,g/ fornight,unit,
NumUnit,NumUnit,/special occasion,magnitude,1
NumUnit,NumUnit,/special occasion,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2013\JAN\MERG9492.T,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2013\JAN\MERG9492.T,unit,
NumUnit,NumUnit,cont 3/4 mg alt days,magnitude,1
NumUnit,NumUnit,cont 3/4 mg alt days,unit,
NumUnit,NumUnit,x10^9/l(52.2%),magnitude,1
NumUnit,NumUnit,x10^9/l(52.2%),unit,billion per liter
NumUnit,NumUnit,25grams a week.,magnitude,1
NumUnit,NumUnit,25grams a week.,unit,
NumUnit,NumUnit,Roll ups with tips,magnitude,1
NumUnit,NumUnit,Roll ups with tips,unit,
NumUnit,NumUnit,0iu/L,magnitude,1
NumUnit,NumUnit,0iu/L,unit,
NumUnit,NumUnit,ddfays,magnitude,1
NumUnit,NumUnit,ddfays,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2013\APR\309311.TIF,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2013\APR\309311.TIF,unit,
NumUnit,NumUnit,Pack/year history,magnitude,1
NumUnit,NumUnit,Pack/year history,unit,
NumUnit,NumUnit,%3.48,magnitude,1
NumUnit,NumUnit,%3.48,unit,percent
NumUnit,NumUnit,Times P/W,magnitude,1
NumUnit,NumUnit,Times P/W,unit,
NumUnit,NumUnit,cells/ml3,magnitude,1
NumUnit,NumUnit,cells/ml3,unit,
NumUnit,NumUnit,40WEEKS + 3 DAYS,magnitude,1
NumUnit,NumUnit,40WEEKS + 3 DAYS,unit,
NumUnit,NumUnit,21/week,magnitude,1
NumUnit,NumUnit,21/week,unit,
NumUnit,NumUnit,mmo.l,magnitude,1
NumUnit,NumUnit,mmo.l,unit,
NumUnit,NumUnit,Cortisol level normal,magnitude,1
NumUnit,NumUnit,Cortisol level normal,unit,
NumUnit,NumUnit,1796,magnitude,1
NumUnit,NumUnit,1796,unit,
NumUnit,NumUnit,now 4.5 mg daily,magnitude,1
NumUnit,NumUnit,now 4.5 mg daily,unit,
NumUnit,NumUnit,10/9 l(.802%),magnitude,1
NumUnit,NumUnit,10/9 l(.802%),unit,billion per liter
NumUnit,NumUnit,farenhight,magnitude,1
NumUnit,NumUnit,farenhight,unit,
NumUnit,NumUnit,10/9 l(77.8%),magnitude,1
NumUnit,NumUnit,10/9 l(77.8%),unit,billion per liter
NumUnit,NumUnit,Dose 9mg/10mg ALT,magnitude,1
NumUnit,NumUnit,Dose 9mg/10mg ALT,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2010\APR\53333.TIF|,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2010\APR\53333.TIF|,unit,
NumUnit,NumUnit,1 per 2 weeks,magnitude,1
NumUnit,NumUnit,1 per 2 weeks,unit,
NumUnit,NumUnit,10/9 l(21.1%),magnitude,1
NumUnit,NumUnit,10/9 l(21.1%),unit,billion per liter
NumUnit,NumUnit,1 pipe a day,magnitude,1
NumUnit,NumUnit,1 pipe a day,unit,
NumUnit,NumUnit,10^9CELL/L,magnitude,1
NumUnit,NumUnit,10^9CELL/L,unit,billion cells per liter
NumUnit,NumUnit,x10^9/l(21.9%),magnitude,1
NumUnit,NumUnit,x10^9/l(21.9%),unit,billion per liter
NumUnit,NumUnit,x10^9/l(70%),magnitude,1
NumUnit,NumUnit,x10^9/l(70%),unit,billion per liter
NumUnit,NumUnit,U/occaissionally,magnitude,1
NumUnit,NumUnit,U/occaissionally,unit,
NumUnit,NumUnit,g/per 2 days,magnitude,1
NumUnit,NumUnit,g/per 2 days,unit,
NumUnit,NumUnit,nche,magnitude,1
NumUnit,NumUnit,nche,unit,
NumUnit,NumUnit,mmHg67,magnitude,1
NumUnit,NumUnit,mmHg67,unit,
NumUnit,NumUnit,mmo//l,magnitude,1
NumUnit,NumUnit,mmo//l,unit,
NumUnit,NumUnit,up  to 3mg please,magnitude,1
NumUnit,NumUnit,up  to 3mg please,unit,
NumUnit,NumUnit,weeks ???,magnitude,1
NumUnit,NumUnit,weeks ???,unit,
NumUnit,NumUnit,5 grams,magnitude,1
NumUnit,NumUnit,5 grams,unit,gram
NumUnit,NumUnit,% 124,magnitude,1
NumUnit,NumUnit,% 124,unit,percent
NumUnit,NumUnit,g/every 2 days,magnitude,1
NumUnit,NumUnit,g/every 2 days,unit,
NumUnit,NumUnit,/  95%,magnitude,1
NumUnit,NumUnit,/  95%,unit,percent
NumUnit,NumUnit,shots/week,magnitude,1
NumUnit,NumUnit,shots/week,unit,
NumUnit,NumUnit,GPL/u/ml,magnitude,1
NumUnit,NumUnit,GPL/u/ml,unit,
NumUnit,NumUnit,U/Daily or almost da,magnitude,1
NumUnit,NumUnit,U/Daily or almost da,unit,
NumUnit,NumUnit,[ft_i],magnitude,1
NumUnit,NumUnit,[ft_i],unit,
NumUnit,NumUnit,2.5-8.1,magnitude,1
NumUnit,NumUnit,2.5-8.1,unit,
NumUnit,NumUnit,/blue moon,magnitude,1
NumUnit,NumUnit,/blue moon,unit,
NumUnit,NumUnit,ud/dl,magnitude,1
NumUnit,NumUnit,ud/dl,unit,
NumUnit,NumUnit,/100 wbc.,magnitude,1
NumUnit,NumUnit,/100 wbc.,unit,
NumUnit,NumUnit,6-15 units,magnitude,1
NumUnit,NumUnit,6-15 units,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2012\NOV\MERG3997.T,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2012\NOV\MERG3997.T,unit,
NumUnit,NumUnit,year given up,magnitude,1
NumUnit,NumUnit,year given up,unit,
NumUnit,NumUnit,U/ montly,magnitude,1
NumUnit,NumUnit,U/ montly,unit,
NumUnit,NumUnit,Monthly or llss,magnitude,1
NumUnit,NumUnit,Monthly or llss,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2003\NOV\2306.TIF|2,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2003\NOV\2306.TIF|2,unit,
NumUnit,NumUnit,10/d,magnitude,1
NumUnit,NumUnit,10/d,unit,
NumUnit,NumUnit,-3 cans beer/day,magnitude,1
NumUnit,NumUnit,-3 cans beer/day,unit,
NumUnit,NumUnit,Corrected plasma creatinine level,magnitude,1
NumUnit,NumUnit,Corrected plasma creatinine level,unit,
NumUnit,NumUnit,mmol/min/kPa/L(111%),magnitude,1
NumUnit,NumUnit,mmol/min/kPa/L(111%),unit,percent
NumUnit,NumUnit,Dose 1/1/2 ALT DAYS,magnitude,1
NumUnit,NumUnit,Dose 1/1/2 ALT DAYS,unit,
NumUnit,NumUnit,WBC 11.79,magnitude,1
NumUnit,NumUnit,WBC 11.79,unit,
NumUnit,NumUnit,mg/mmolL,magnitude,1
NumUnit,NumUnit,mg/mmolL,unit,
NumUnit,NumUnit,14 per week,magnitude,1
NumUnit,NumUnit,14 per week,unit,
NumUnit,NumUnit,3.9 - 5.4,magnitude,1
NumUnit,NumUnit,3.9 - 5.4,unit,
NumUnit,NumUnit,D/weekly,magnitude,1
NumUnit,NumUnit,D/weekly,unit,
NumUnit,NumUnit,16/30,magnitude,1
NumUnit,NumUnit,16/30,unit,
NumUnit,NumUnit,beats/min 66,magnitude,1
NumUnit,NumUnit,beats/min 66,unit,heartbeat
NumUnit,NumUnit,in year,magnitude,1
NumUnit,NumUnit,in year,unit,
NumUnit,NumUnit,5 g/day,magnitude,1
NumUnit,NumUnit,5 g/day,unit,gram per 24 hours
NumUnit,NumUnit,4wkly,magnitude,1
NumUnit,NumUnit,4wkly,unit,
NumUnit,NumUnit,(0.85-1.4),magnitude,1
NumUnit,NumUnit,(0.85-1.4),unit,
NumUnit,NumUnit,19.00,magnitude,1
NumUnit,NumUnit,19.00,unit,
NumUnit,NumUnit,down 5/6,magnitude,1
NumUnit,NumUnit,down 5/6,unit,
NumUnit,NumUnit,VISION,magnitude,1
NumUnit,NumUnit,VISION,unit,
NumUnit,NumUnit,week approx,magnitude,1
NumUnit,NumUnit,week approx,unit,
NumUnit,NumUnit,25 units,magnitude,1
NumUnit,NumUnit,25 units,unit,
NumUnit,NumUnit,mmnl,magnitude,1
NumUnit,NumUnit,mmnl,unit,
NumUnit,NumUnit,50 grms per week,magnitude,1
NumUnit,NumUnit,50 grms per week,unit,
NumUnit,NumUnit,MONTHSLY,magnitude,1
NumUnit,NumUnit,MONTHSLY,unit,
NumUnit,NumUnit,res/min,magnitude,1
NumUnit,NumUnit,res/min,unit,
NumUnit,NumUnit,mmols3 1/2 hrs pp,magnitude,1
NumUnit,NumUnit,mmols3 1/2 hrs pp,unit,
