0,1,2,3
NumUnit,1643,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\OCT\142897.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\OCT\142897.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2013\2\Document 211,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2013\2\Document 211,source_code_description,
NumUnit,times/two week,unit,['unit']
NumUnit,times/two week,source_code_description,
NumUnit,Mean cell haemoglobin,unit,['unit']
NumUnit,Mean cell haemoglobin,source_code_description,
NumUnit,10/9 l(.214%),unit,['unit']
NumUnit,10/9 l(.214%),source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\MAY\42463.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\MAY\42463.TIF|,source_code_description,
NumUnit,year approx.,unit,['unit']
NumUnit,year approx.,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\OCT\SCAN8611.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\OCT\SCAN8611.T,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\OCT\142405.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\OCT\142405.TIF,source_code_description,
NumUnit,-80%,unit,['unit']
NumUnit,-80%,source_code_description,
NumUnit,mmol//,unit,['unit']
NumUnit,mmol//,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2010\APR\126360.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2010\APR\126360.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2004\SEP\SCAN2613.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2004\SEP\SCAN2613.T,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2004\SEP\SCAN2382.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2004\SEP\SCAN2382.T,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\SEP\140438.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\SEP\140438.TIF,source_code_description,
NumUnit,postperiod,unit,['unit']
NumUnit,postperiod,source_code_description,
NumUnit,5am,unit,['unit']
NumUnit,5am,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2006\JAN\17058.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2006\JAN\17058.TIF|,source_code_description,
NumUnit,U/two week,unit,['unit']
NumUnit,U/two week,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\JUN\135000.doc,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\JUN\135000.doc,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\MAR\MERG2780.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\MAR\MERG2780.T,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\JUL\191837.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\JUL\191837.TIF,source_code_description,
NumUnit,L450,unit,['unit']
NumUnit,L450,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\AUG\108465.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\AUG\108465.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\SEP\SCAN7694.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\SEP\SCAN7694.T,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2007\MAR\SCAN0193.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2007\MAR\SCAN0193.T,source_code_description,
NumUnit,1839,unit,['unit']
NumUnit,1839,source_code_description,
NumUnit,weekends/occasional,unit,['unit']
NumUnit,weekends/occasional,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2004\NOV\SCAN3804.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2004\NOV\SCAN3804.T,source_code_description,
NumUnit,-105 beats/min,unit,['unit']
NumUnit,-105 beats/min,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\JUL\44638.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\JUL\44638.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2005\JUN\210.TIF|21,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2005\JUN\210.TIF|21,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\JUN\SCAN5896.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\JUN\SCAN5896.T,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2010\JUN\53370.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2010\JUN\53370.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2010\APR\126425.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2010\APR\126425.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\JUL\106491.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\JUL\106491.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2011\JAN\59272.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2011\JAN\59272.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2004\MAR\3979.TIF|3,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2004\MAR\3979.TIF|3,source_code_description,
NumUnit,times on waking,unit,['unit']
NumUnit,times on waking,source_code_description,
NumUnit,- 1755 ng/L,unit,['unit']
NumUnit,- 1755 ng/L,source_code_description,
NumUnit,A week only when i d,unit,['unit']
NumUnit,A week only when i d,source_code_description,
NumUnit,Nose swab culture negative,unit,['unit']
NumUnit,Nose swab culture negative,source_code_description,
NumUnit,triage,unit,['unit']
NumUnit,triage,source_code_description,
NumUnit,mU/L (H),unit,['unit']
NumUnit,mU/L (H),source_code_description,
NumUnit,ug/L (3.5-14.0 ug/L),unit,['unit']
NumUnit,ug/L (3.5-14.0 ug/L),source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2011\AUG\64594.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2011\AUG\64594.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\AUG\193668.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\AUG\193668.TIF,source_code_description,
NumUnit,ÃÂ£,unit,['unit']
NumUnit,ÃÂ£,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\AUG\193657.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\AUG\193657.TIF,source_code_description,
NumUnit,'a little',unit,['unit']
NumUnit,'a little',source_code_description,
NumUnit,10/9 l(21.2%),unit,['unit']
NumUnit,10/9 l(21.2%),source_code_description,
NumUnit,10/9 l(41.2%),unit,['unit']
NumUnit,10/9 l(41.2%),source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\7\Document 839,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\7\Document 839,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\FEB\SCAN1512.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\FEB\SCAN1512.T,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2011\SEP\165951.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2011\SEP\165951.TIF,source_code_description,
NumUnit,23/30,unit,['unit']
NumUnit,23/30,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2013\FEB\148367.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2013\FEB\148367.TIF,source_code_description,
NumUnit,90 above,unit,['unit']
NumUnit,90 above,source_code_description,
NumUnit,Cigarillos/Week,unit,['unit']
NumUnit,Cigarillos/Week,source_code_description,
NumUnit,week plus,unit,['unit']
NumUnit,week plus,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2011\OCT\67316.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2011\OCT\67316.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\JAN\117739.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\JAN\117739.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\FEB\73266.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\FEB\73266.TIF|,source_code_description,
NumUnit,-100%,unit,['unit']
NumUnit,-100%,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2008\JUL\SCAN8163.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2008\JUL\SCAN8163.T,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2005\JAN\SCAN4701.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2005\JAN\SCAN4701.T,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2008\DEC\90900.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2008\DEC\90900.TIF|,source_code_description,
NumUnit,Gastric function test NOS,unit,['unit']
NumUnit,Gastric function test NOS,source_code_description,
NumUnit,0.5 - 2.0,unit,['unit']
NumUnit,0.5 - 2.0,source_code_description,
NumUnit,Lupus Units,unit,['unit']
NumUnit,Lupus Units,source_code_description,
NumUnit,(120 - 650),unit,['unit']
NumUnit,(120 - 650),source_code_description,
NumUnit,mcg/ L,unit,['unit']
NumUnit,mcg/ L,source_code_description,
NumUnit,mmmHg,unit,['unit']
NumUnit,mmmHg,source_code_description,
NumUnit,bottle of wine/day,unit,['unit']
NumUnit,bottle of wine/day,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\JUL\106387.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\JUL\106387.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\DEC\117813.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\DEC\117813.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2011\SEP\165632.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2011\SEP\165632.TIF,source_code_description,
NumUnit,biweekly,unit,['unit']
NumUnit,biweekly,source_code_description,
NumUnit,2 joints of cannibis,unit,['unit']
NumUnit,2 joints of cannibis,source_code_description,
NumUnit,16067,unit,['unit']
NumUnit,16067,source_code_description,
NumUnit,mm3 426..,unit,['unit']
NumUnit,mm3 426..,source_code_description,
NumUnit,25 hour,unit,['unit']
NumUnit,25 hour,source_code_description,
NumUnit,10/9 l(7.57%),unit,['unit']
NumUnit,10/9 l(7.57%),source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2011\DEC\173701.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2011\DEC\173701.TIF,source_code_description,
NumUnit,= 79% of predicted,unit,['unit']
NumUnit,= 79% of predicted,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\JUN\187708.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\JUN\187708.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\OCT\81142.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\OCT\81142.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\APR\74738.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\APR\74738.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2003\AUG\952.TIF|95,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2003\AUG\952.TIF|95,source_code_description,
NumUnit,cigaretters/day,unit,['unit']
NumUnit,cigaretters/day,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\JAN\72740.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\JAN\72740.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2010\JAN\120340.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2010\JAN\120340.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2011\SEP\166286.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2011\SEP\166286.TIF,source_code_description,
NumUnit,cans beer a day,unit,['unit']
NumUnit,cans beer a day,source_code_description,
NumUnit,mnoths,unit,['unit']
NumUnit,mnoths,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\AUG\MERG4697.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\AUG\MERG4697.T,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2011\SEP\165961.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2011\SEP\165961.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\JUN\SCAN5530.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\JUN\SCAN5530.T,source_code_description,
NumUnit,Tops,unit,['unit']
NumUnit,Tops,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\JUN\MERG3945.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\JUN\MERG3945.T,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\APR\183799.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\APR\183799.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2005\AUG\5417.TIF|5,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2005\AUG\5417.TIF|5,source_code_description,
NumUnit,2211,unit,['unit']
NumUnit,2211,source_code_description,
NumUnit,gin & tonic daily,unit,['unit']
NumUnit,gin & tonic daily,source_code_description,
NumUnit,adays,unit,['unit']
NumUnit,adays,source_code_description,
NumUnit,-12 units/daily,unit,['unit']
NumUnit,-12 units/daily,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2011\SEP\165786.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2011\SEP\165786.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\DEC\SCAN9548.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\DEC\SCAN9548.T,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2011\SEP\167277.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2011\SEP\167277.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2011\MAR\152462.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2011\MAR\152462.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\FEB\179358.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\FEB\179358.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2007\NOV\79701.AHF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2007\NOV\79701.AHF|,source_code_description,
NumUnit,590L/min,unit,['unit']
NumUnit,590L/min,source_code_description,
NumUnit,wereks,unit,['unit']
NumUnit,wereks,source_code_description,
NumUnit,age FH MI male,unit,['unit']
NumUnit,age FH MI male,source_code_description,
NumUnit,cm[H2O],unit,['unit']
NumUnit,cm[H2O],source_code_description,
NumUnit,10*6/cumm,unit,['unit']
NumUnit,10*6/cumm,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2010\SEP\55839.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2010\SEP\55839.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2004\NOV\SCAN3807.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2004\NOV\SCAN3807.T,source_code_description,
NumUnit,10/9 l(8.55%),unit,['unit']
NumUnit,10/9 l(8.55%),source_code_description,
NumUnit,10/9 l(57.7%),unit,['unit']
NumUnit,10/9 l(57.7%),source_code_description,
NumUnit,7mg/7mg/8mg alt,unit,['unit']
NumUnit,7mg/7mg/8mg alt,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\SEP\111304.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\SEP\111304.TIF,source_code_description,
NumUnit,1 per week as teen,unit,['unit']
NumUnit,1 per week as teen,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\JUL\192281.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\JUL\192281.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\OCT\142672.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\OCT\142672.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\AUG\138860.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\AUG\138860.TIF,source_code_description,
NumUnit,- 101 beats/min,unit,['unit']
NumUnit,- 101 beats/min,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2007\JUN\52637.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2007\JUN\52637.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2004\SEP\SCAN2616.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2004\SEP\SCAN2616.T,source_code_description,
NumUnit,Serum somatostatin,unit,['unit']
NumUnit,Serum somatostatin,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\DEC\48222.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\DEC\48222.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2010\NOV\143709.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2010\NOV\143709.TIF,source_code_description,
NumUnit,410L/min,unit,['unit']
NumUnit,410L/min,source_code_description,
NumUnit,0-20/week,unit,['unit']
NumUnit,0-20/week,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2010\SEP\137829.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2010\SEP\137829.TIF,source_code_description,
NumUnit,units beer,unit,['unit']
NumUnit,units beer,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\MAR\SCAN8395.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\MAR\SCAN8395.T,source_code_description,
NumUnit,/6 a day,unit,['unit']
NumUnit,/6 a day,source_code_description,
NumUnit,- 140 mmHg,unit,['unit']
NumUnit,- 140 mmHg,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2005\FEB\9401.TIF|9,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2005\FEB\9401.TIF|9,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2007\OCT\SCAN2212.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2007\OCT\SCAN2212.T,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2008\MAY\75281.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2008\MAY\75281.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\SEP\140478.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\SEP\140478.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2010\NOV\57166.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2010\NOV\57166.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\SEP\140424.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\SEP\140424.TIF,source_code_description,
NumUnit,10/9 l(6.67%),unit,['unit']
NumUnit,10/9 l(6.67%),source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2011\SEP\165665.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2011\SEP\165665.TIF,source_code_description,
NumUnit,13 ppm,unit,['unit']
NumUnit,13 ppm,source_code_description,
NumUnit,1730,unit,['unit']
NumUnit,1730,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2007\DEC\65712.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2007\DEC\65712.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2011\AUG\163120.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2011\AUG\163120.TIF,source_code_description,
NumUnit,Cell/cu mm,unit,['unit']
NumUnit,Cell/cu mm,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\APR\42463.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\APR\42463.TIF|,source_code_description,
NumUnit,monthyl,unit,['unit']
NumUnit,monthyl,source_code_description,
NumUnit,(L) %Pred,unit,['unit']
NumUnit,(L) %Pred,source_code_description,
NumUnit,U/alcohol,unit,['unit']
NumUnit,U/alcohol,source_code_description,
NumUnit,L spirits/week,unit,['unit']
NumUnit,L spirits/week,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\10\Document 19,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\10\Document 19,source_code_description,
NumUnit,mmol/L5.88,unit,['unit']
NumUnit,mmol/L5.88,source_code_description,
NumUnit,U/L 44 HG.,unit,['unit']
NumUnit,U/L 44 HG.,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2007\JUL\SCAN0234.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2007\JUL\SCAN0234.T,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\APR\98485.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\APR\98485.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\OCT\142846.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\OCT\142846.TIF,source_code_description,
NumUnit,121/76,unit,['unit']
NumUnit,121/76,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2011\JAN\148197.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2011\JAN\148197.TIF,source_code_description,
NumUnit,5'!'(,unit,['unit']
NumUnit,5'!'(,source_code_description,
NumUnit,litre - daily,unit,['unit']
NumUnit,litre - daily,source_code_description,
NumUnit,PS Grade,unit,['unit']
NumUnit,PS Grade,source_code_description,
NumUnit,pts Guinness,unit,['unit']
NumUnit,pts Guinness,source_code_description,
NumUnit,smokes cannabis,unit,['unit']
NumUnit,smokes cannabis,source_code_description,
NumUnit,nmol/L ##,unit,['unit']
NumUnit,nmol/L ##,source_code_description,
NumUnit,25 g /week,unit,['unit']
NumUnit,25 g /week,source_code_description,
NumUnit,ppw,unit,['unit']
NumUnit,ppw,source_code_description,
NumUnit,ratio 0,unit,['unit']
NumUnit,ratio 0,source_code_description,
NumUnit,MCG per ltr,unit,['unit']
NumUnit,MCG per ltr,source_code_description,
NumUnit,very lttle,unit,['unit']
NumUnit,very lttle,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2010\FEB\121904.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2010\FEB\121904.TIF,source_code_description,
NumUnit,% (A?+B>50%),unit,['unit']
NumUnit,% (A?+B>50%),source_code_description,
NumUnit,average saturation,unit,['unit']
NumUnit,average saturation,source_code_description,
NumUnit,bottle/month,unit,['unit']
NumUnit,bottle/month,source_code_description,
NumUnit,cigarretes/week,unit,['unit']
NumUnit,cigarretes/week,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\SEP\79987.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\SEP\79987.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\NOV\81247.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\NOV\81247.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2007\JUL\55415.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2007\JUL\55415.TIF|,source_code_description,
NumUnit,mouse,unit,['unit']
NumUnit,mouse,source_code_description,
NumUnit,iu/ml - IA2 level,unit,['unit']
NumUnit,iu/ml - IA2 level,source_code_description,
NumUnit,joints 5-6 per day,unit,['unit']
NumUnit,joints 5-6 per day,source_code_description,
NumUnit,less than0.03,unit,['unit']
NumUnit,less than0.03,source_code_description,
NumUnit,gms per wk,unit,['unit']
NumUnit,gms per wk,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\FEB\94643.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\FEB\94643.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2004\NOV\SCAN3643.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2004\NOV\SCAN3643.T,source_code_description,
NumUnit,7mg/8mg lat days,unit,['unit']
NumUnit,7mg/8mg lat days,source_code_description,
NumUnit,10/9 l(44.9%),unit,['unit']
NumUnit,10/9 l(44.9%),source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2010\AUG\136789.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2010\AUG\136789.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\AUG\193687.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\AUG\193687.TIF,source_code_description,
NumUnit,Days total,unit,['unit']
NumUnit,Days total,source_code_description,
NumUnit,mmol/min,unit,['unit']
NumUnit,mmol/min,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2006\AUG\31242.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2006\AUG\31242.TIF|,source_code_description,
NumUnit,ÃÆ?ÃâÃÂ° c,unit,['unit']
NumUnit,ÃÆ?ÃâÃÂ° c,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2011\OCT\169273.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2011\OCT\169273.TIF,source_code_description,
NumUnit,U/week -not ticked,unit,['unit']
NumUnit,U/week -not ticked,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\FEB\177878.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\FEB\177878.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\SEP\SCAN7637.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\SEP\SCAN7637.T,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\MAY\184764.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\MAY\184764.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2006\JUL\29619.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2006\JUL\29619.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\JUL\192543.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\JUL\192543.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2004\NOV\SCAN3809.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2004\NOV\SCAN3809.T,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2008\APR\SCAN5577.T,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2008\APR\SCAN5577.T,source_code_description,
NumUnit,1-7 per week,unit,['unit']
NumUnit,1-7 per week,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2010\OCT\140626.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2010\OCT\140626.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2009\AUG\45156.TIF|,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2009\AUG\45156.TIF|,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\SEP\142625.TIF,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\SEP\142625.TIF,source_code_description,
NumUnit,\meddata\s6000\document\Apollo\2012\2\Document 192,unit,['unit']
NumUnit,\meddata\s6000\document\Apollo\2012\2\Document 192,source_code_description,
NumUnit,cans every other day,unit,['unit']
